t_s,h_sl_m,position_h-sl-ft,h_agl_m,position_h-agl-ft,lat_deg,lon_deg,x_north_m,x_east_m,vtrue_mps,velocities_vtrue-fps,mach,u_mps,velocities_u-fps,v_mps,velocities_v-fps,w_mps,velocities_w-fps,vn_mps,velocities_v-north-fps,ve_mps,velocities_v-east-fps,vd_mps,velocities_v-down-fps,p_radps,q_radps,r_radps,phi_rad,theta_rad,psi_rad,alpha_rad,beta_rad,nx_g,ny_g,nz_g,throttle,elevator,aileron,rudder,thrust_lb,fuel_lb,mass_kg,inertia_mass-slugs,temp_K,atmosphere_T-R,rho_kgpm3,atmosphere_rho-slugs_ft3
63.299975,4475.459277,14683.265343,4475.440199,14683.202751,30.296480,120.000343,14375.445518,33.036734,228.814952,750.705224,0.709126,228.314433,749.063100,0.002941,0.009648,15.126202,49.626648,228.811265,750.693126,1.057384,3.469108,0.754559,2.475589,-0.000004,0.000251,0.000073,-0.000000,0.062857,0.004608,0.066155,0.000013,0.060943,-0.000027,0.995230,0.669101,0.000000,0.000000,0.000000,2968.063113,4656.018182,8013.174022,549.076834,259.079981,466.343966,0.779080,0.001512
63.399975,4475.383860,14683.017915,4475.364783,14682.955324,30.296686,120.000345,14398.310441,33.142412,228.813257,750.699662,0.709120,228.312357,749.056291,0.002941,0.009648,15.131887,49.645298,228.809565,750.687548,1.059044,3.474555,0.753712,2.472810,-0.000004,0.000259,0.000073,-0.000000,0.062886,0.004616,0.066180,0.000013,0.060926,-0.000027,0.995524,0.669071,0.000000,0.000000,0.000000,2967.810719,4655.936832,8013.137122,549.074306,259.080471,466.344847,0.779086,0.001512
63.499975,4475.308543,14682.770811,4475.289466,14682.708220,30.296893,120.000346,14421.175190,33.248256,228.811499,750.693894,0.709113,228.310226,749.049299,0.002941,0.009648,15.137457,49.663574,228.807803,750.681767,1.060704,3.480001,0.752582,2.469102,-0.000004,0.000266,0.000073,-0.000000,0.062916,0.004623,0.066205,0.000013,0.060912,-0.000027,0.995811,0.669047,0.000000,0.000000,0.000000,2967.604866,4655.855487,8013.100224,549.071777,259.080960,466.345727,0.779093,0.001512
63.599975,4475.233353,14682.524124,4475.214275,14682.461534,30.297099,120.000347,14444.039761,33.354265,228.809680,750.687928,0.709107,228.308042,749.042132,0.002941,0.009648,15.142913,49.681474,228.805981,750.675791,1.062364,3.485446,0.751175,2.464486,-0.000005,0.000273,0.000073,-0.000000,0.062947,0.004630,0.066230,0.000013,0.060900,-0.000027,0.996092,0.669028,0.000000,0.000000,0.000000,2967.444507,4655.774145,8013.063328,549.069249,259.081448,466.346606,0.779099,0.001512
63.699975,4475.158317,14682.277943,4475.139240,14682.215353,30.297305,120.000348,14466.904147,33.460440,228.807804,750.681771,0.709101,228.305807,749.034800,0.002941,0.009647,15.148254,49.698997,228.804102,750.669627,1.064023,3.490891,0.749498,2.458982,-0.000005,0.000280,0.000073,-0.000000,0.062978,0.004637,0.066254,0.000013,0.060891,-0.000027,0.996367,0.669014,0.000000,0.000000,0.000000,2967.328674,4655.692806,8013.026433,549.066721,259.081935,466.347483,0.779105,0.001512
63.799974,4475.083462,14682.032355,4475.064385,14681.969766,30.297511,120.000349,14489.768342,33.566781,228.805871,750.675431,0.709094,228.303523,749.027308,0.002940,0.009647,15.153481,49.716145,228.802168,750.663282,1.065683,3.496334,0.747556,2.452611,-0.000005,0.000287,0.000073,-0.000000,0.063010,0.004645,0.066277,0.000013,0.060885,-0.000027,0.996635,0.669004,0.000000,0.000000,0.000000,2967.256379,4655.611468,8012.989539,549.064193,259.082421,466.348357,0.779111,0.001512
63.899974,4475.008814,14681.787448,4474.989737,14681.724859,30.297718,120.000350,14512.632342,33.673287,228.803885,750.668915,0.709087,228.301194,749.019664,0.002940,0.009647,15.158593,49.732916,228.800182,750.656764,1.067341,3.501777,0.745356,2.445395,-0.000005,0.000293,0.000073,-0.000000,0.063042,0.004652,0.066300,0.000013,0.060881,-0.000027,0.996896,0.669000,0.000000,0.000000,0.000000,2967.226637,4655.530132,8012.952645,549.061665,259.082905,466.349229,0.779118,0.001512
63.999974,4474.934399,14681.543303,4474.915322,14681.480715,30.297924,120.000351,14535.496142,33.779959,228.801848,750.662230,0.709080,228.298820,749.011876,0.002940,0.009647,15.163590,49.749310,228.798144,750.650080,1.069000,3.507218,0.742905,2.437352,-0.000005,0.000299,0.000073,-0.000000,0.063076,0.004659,0.066323,0.000013,0.060879,-0.000027,0.997150,0.669000,0.000000,0.000000,0.000000,2967.238470,4655.448795,8012.915752,549.059137,259.083388,466.350099,0.779124,0.001512
64.099974,4474.860241,14681.300003,4474.841164,14681.237416,30.298130,120.000352,14558.359735,33.886796,228.799761,750.655384,0.709073,228.296404,749.003950,0.002940,0.009647,15.168472,49.765329,228.796059,750.643237,1.070658,3.512659,0.740208,2.428504,-0.000005,0.000305,0.000073,-0.000000,0.063109,0.004667,0.066344,0.000013,0.060880,-0.000027,0.997399,0.669005,0.000000,0.000000,0.000000,2967.290901,4655.367458,8012.878858,549.056609,259.083870,466.350965,0.779130,0.001512
64.199974,4474.786365,14681.057628,4474.767288,14680.995041,30.298336,120.000353,14581.223118,33.993798,228.797627,750.648383,0.709066,228.293949,748.995894,0.002940,0.009646,15.173240,49.780973,228.793926,750.636242,1.072317,3.518099,0.737272,2.418872,-0.000005,0.000310,0.000073,-0.000000,0.063144,0.004674,0.066366,0.000013,0.060883,-0.000027,0.997640,0.669015,0.000000,0.000000,0.000000,2967.382963,4655.286119,8012.841963,549.054081,259.084349,466.351828,0.779136,0.001512
64.299974,4474.712794,14680.816254,4474.693718,14680.753667,30.298543,120.000354,14604.086286,34.100966,228.795448,750.641234,0.709058,228.291456,748.987715,0.002940,0.009646,15.177894,49.796241,228.791750,750.629101,1.073974,3.523538,0.734103,2.408475,-0.000005,0.000315,0.000073,-0.000000,0.063178,0.004681,0.066387,0.000013,0.060888,-0.000027,0.997875,0.669028,0.000000,0.000000,0.000000,2967.513690,4655.204777,8012.805067,549.051553,259.084827,466.352688,0.779142,0.001512
64.399974,4474.639552,14680.575957,4474.620475,14680.513371,30.298749,120.000356,14626.949235,34.208300,228.793226,750.633945,0.709051,228.288927,748.979419,0.002940,0.009646,15.182434,49.811135,228.789531,750.621822,1.075632,3.528976,0.730707,2.397334,-0.000005,0.000320,0.000073,-0.000000,0.063214,0.004688,0.066408,0.000013,0.060896,-0.000027,0.998104,0.669046,0.000000,0.000000,0.000000,2967.682125,4655.123432,8012.768170,549.049024,259.085302,466.353544,0.779148,0.001512
64.499974,4474.566660,14680.336810,4474.547584,14680.274225,30.298955,120.000357,14649.811960,34.315799,228.790964,750.626522,0.709043,228.286365,748.971014,0.002940,0.009646,15.186860,49.825656,228.787272,750.614410,1.077289,3.534413,0.727091,2.385469,-0.000005,0.000325,0.000073,-0.000000,0.063250,0.004696,0.066428,0.000013,0.060906,-0.000027,0.998327,0.669069,0.000000,0.000000,0.000000,2967.887341,4655.042083,8012.731271,549.046496,259.085775,466.354395,0.779154,0.001512
64.599974,4474.494140,14680.098885,4474.475064,14680.036300,30.299161,120.000358,14672.674458,34.423463,228.788662,750.618971,0.709035,228.283771,748.962505,0.002940,0.009645,15.191173,49.839805,228.784975,750.606874,1.078946,3.539850,0.723260,2.372901,-0.000005,0.000329,0.000073,-0.000000,0.063286,0.004703,0.066447,0.000013,0.060918,-0.000027,0.998543,0.669095,0.000000,0.000000,0.000000,2968.128338,4654.960729,8012.694369,549.043967,259.086246,466.355243,0.779160,0.001512
64.699974,4474.422014,14679.862252,4474.402939,14679.799668,30.299368,120.000359,14695.536724,34.531293,228.786324,750.611300,0.709028,228.281149,748.953900,0.002940,0.009645,15.195372,49.853583,228.782642,750.599218,1.080603,3.545286,0.719221,2.359648,-0.000005,0.000333,0.000073,-0.000000,0.063323,0.004710,0.066466,0.000013,0.060932,-0.000027,0.998752,0.669125,0.000000,0.000000,0.000000,2968.404203,4654.879370,8012.657465,549.041439,259.086714,466.356085,0.779166,0.001512
64.799974,4474.350303,14679.626977,4474.331227,14679.564393,30.299574,120.000360,14718.398756,34.639288,228.783951,750.603514,0.709020,228.278498,748.945204,0.002940,0.009645,15.199459,49.866991,228.780274,750.591451,1.082260,3.550721,0.714979,2.345732,-0.000005,0.000337,0.000073,-0.000000,0.063360,0.004718,0.066485,0.000013,0.060947,-0.000027,0.998955,0.669159,0.000000,0.000000,0.000000,2968.714002,4654.798004,8012.620559,549.038910,259.087180,466.356923,0.779172,0.001512
64.899974,4474.279025,14679.393126,4474.259949,14679.330543,30.299780,120.000361,14741.260550,34.747448,228.781545,750.595621,0.709011,228.275822,748.936425,0.002940,0.009644,15.203434,49.880032,228.777874,750.583577,1.083916,3.556155,0.710541,2.331172,-0.000005,0.000341,0.000073,-0.000000,0.063397,0.004725,0.066503,0.000013,0.060965,-0.000027,0.999152,0.669197,0.000000,0.000000,0.000000,2969.056808,4654.716631,8012.583649,549.036381,259.087642,466.357756,0.779178,0.001512
64.999974,4474.208201,14679.160763,4474.189125,14679.098180,30.299986,120.000362,14764.122103,34.855774,228.779108,750.587626,0.709003,228.273123,748.927568,0.002939,0.009644,15.207297,49.892706,228.775444,750.575603,1.085572,3.561589,0.705913,2.315987,-0.000005,0.000344,0.000073,-0.000000,0.063435,0.004732,0.066521,0.000013,0.060985,-0.000027,0.999343,0.669238,0.000000,0.000000,0.000000,2969.431701,4654.635250,8012.546736,549.033851,259.088102,466.358583,0.779184,0.001512
65.099974,4474.137848,14678.929948,4474.118773,14678.867366,30.300192,120.000363,14786.983412,34.964265,228.776642,750.579535,0.708995,228.270401,748.918639,0.002939,0.009644,15.211049,49.905017,228.772985,750.567535,1.087228,3.567022,0.701100,2.300197,-0.000005,0.000347,0.000073,-0.000000,0.063473,0.004740,0.066538,0.000013,0.061006,-0.000027,0.999528,0.669283,0.000000,0.000000,0.000000,2969.837767,4654.553861,8012.509819,549.031322,259.088559,466.359405,0.779190,0.001512
65.199974,4474.067986,14678.700742,4474.048911,14678.638160,30.300399,120.000365,14809.844474,35.072921,228.774149,750.571355,0.708987,228.267660,748.909644,0.002939,0.009643,15.214691,49.916964,228.770499,750.559379,1.088884,3.572455,0.696109,2.283822,-0.000005,0.000350,0.000073,-0.000000,0.063512,0.004747,0.066554,0.000013,0.061030,-0.000027,0.999706,0.669332,0.000000,0.000000,0.000000,2970.274101,4654.472463,8012.472897,549.028792,259.089012,466.360222,0.779196,0.001512
65.299974,4473.998632,14678.473202,4473.979557,14678.410621,30.300605,120.000366,14832.705287,35.181742,228.771630,750.563091,0.708978,228.264900,748.900590,0.002939,0.009643,15.218223,49.928552,228.767988,750.551140,1.090540,3.577886,0.690945,2.266880,-0.000005,0.000353,0.000073,-0.000000,0.063550,0.004754,0.066571,0.000013,0.061055,-0.000027,0.999879,0.669383,0.000000,0.000000,0.000000,2970.739831,4654.391055,8012.435972,549.026262,259.089462,466.361032,0.779201,0.001512
65.399974,4473.929803,14678.247384,4473.910728,14678.184803,30.300811,120.000367,14855.565847,35.290728,228.769088,750.554750,0.708970,228.262124,748.891482,0.002939,0.009642,15.221645,49.939782,228.765453,750.542826,1.092195,3.583317,0.685614,2.249391,-0.000005,0.000355,0.000073,-0.000000,0.063589,0.004761,0.066586,0.000013,0.061081,-0.000027,1.000045,0.669438,0.000000,0.000000,0.000000,2971.234013,4654.309638,8012.399042,549.023731,259.089909,466.361836,0.779207,0.001512
65.499974,4473.861514,14678.023341,4473.842440,14677.960760,30.301017,120.000368,14878.426154,35.399880,228.766524,750.546337,0.708961,228.259333,748.882325,0.002939,0.009642,15.224960,49.950656,228.762897,750.534440,1.093850,3.588748,0.680123,2.231373,-0.000005,0.000358,0.000073,-0.000000,0.063629,0.004769,0.066602,0.000013,0.061110,-0.000027,1.000206,0.669496,0.000000,0.000000,0.000000,2971.755790,4654.228209,8012.362107,549.021200,259.090352,466.362634,0.779213,0.001512
65.599974,4473.793783,14677.801125,4473.774709,14677.738545,30.301224,120.000369,14901.286204,35.509197,228.763939,750.537858,0.708953,228.256528,748.873125,0.002939,0.009641,15.228167,49.961177,228.760322,750.525990,1.095505,3.594178,0.674475,2.212846,-0.000005,0.000360,0.000073,-0.000000,0.063668,0.004776,0.066616,0.000013,0.061140,-0.000027,1.000360,0.669557,0.000000,0.000000,0.000000,2972.304289,4654.146769,8012.325167,549.018669,259.090792,466.363425,0.779219,0.001512
65.699974,4473.726624,14677.580787,4473.707550,14677.518208,30.301430,120.000370,14924.145997,35.618679,228.761336,750.529318,0.708944,228.253713,748.863888,0.002939,0.009641,15.231266,49.971347,228.757728,750.517480,1.097160,3.599607,0.668679,2.193828,-0.000005,0.000361,0.000073,-0.000000,0.063708,0.004783,0.066631,0.000013,0.061171,-0.000027,1.000509,0.669621,0.000000,0.000000,0.000000,2972.878642,4654.065317,8012.288221,549.016137,259.091228,466.364210,0.779224,0.001512
65.799974,4473.660052,14677.362375,4473.640978,14677.299796,30.301636,120.000371,14947.005529,35.728326,228.758717,750.520724,0.708935,228.250888,748.854618,0.002938,0.009640,15.234260,49.981169,228.755118,750.508916,1.098815,3.605036,0.662738,2.174337,-0.000005,0.000363,0.000073,-0.000000,0.063748,0.004791,0.066645,0.000013,0.061204,-0.000027,1.000652,0.669688,0.000000,0.000000,0.000000,2973.477990,4653.983852,8012.251270,549.013605,259.091660,466.364988,0.779230,0.001512
65.899974,4473.594081,14677.145935,4473.575007,14677.083356,30.301842,120.000373,14969.864801,35.838139,228.756082,750.512079,0.708926,228.248054,748.845322,0.002938,0.009640,15.237149,49.990646,228.752492,750.500302,1.100469,3.610464,0.656658,2.154391,-0.000005,0.000364,0.000073,-0.000000,0.063788,0.004798,0.066658,0.000013,0.061238,-0.000027,1.000789,0.669758,0.000000,0.000000,0.000000,2974.101484,4653.902375,8012.214313,549.011073,259.092088,466.365758,0.779235,0.001512
65.999974,4473.528724,14676.931511,4473.509650,14676.868932,30.302048,120.000374,14992.723809,35.948116,228.753433,750.503389,0.708918,228.245214,748.836003,0.002938,0.009639,15.239933,49.999780,228.749853,750.491645,1.102124,3.615892,0.650446,2.134010,-0.000005,0.000366,0.000073,-0.000000,0.063828,0.004805,0.066671,0.000013,0.061274,-0.000027,1.000920,0.669830,0.000000,0.000000,0.000000,2974.748283,4653.820884,8012.177349,549.008540,259.092512,466.366522,0.779241,0.001512
66.099974,4473.463996,14676.719146,4473.444922,14676.656568,30.302255,120.000375,15015.582553,36.058258,228.750773,750.494661,0.708909,228.242368,748.826668,0.002938,0.009639,15.242614,50.008575,228.747203,750.482949,1.103778,3.621319,0.644106,2.113209,-0.000005,0.000367,0.000073,-0.000000,0.063868,0.004812,0.066684,0.000013,0.061311,-0.000027,1.001046,0.669904,0.000000,0.000000,0.000000,2975.417580,4653.739379,8012.140380,549.006007,259.092932,466.367278,0.779246,0.001512
66.199974,4473.399907,14676.508882,4473.380833,14676.446304,30.302461,120.000376,15038.441032,36.168566,228.748102,750.485898,0.708900,228.239519,748.817320,0.002938,0.009638,15.245192,50.017034,228.744542,750.474219,1.105432,3.626746,0.637644,2.092008,-0.000005,0.000367,0.000073,-0.000000,0.063908,0.004820,0.066696,0.000013,0.061349,-0.000027,1.001167,0.669982,0.000000,0.000000,0.000000,2976.108498,4653.657859,8012.103404,549.003473,259.093348,466.368027,0.779251,0.001512
66.299973,4473.336471,14676.300757,4473.317397,14676.238179,30.302667,120.000377,15061.299246,36.279039,228.745422,750.477105,0.708891,228.236668,748.807965,0.002938,0.009638,15.247669,50.025159,228.741872,750.465460,1.107086,3.632172,0.631065,2.070424,-0.000005,0.000368,0.000073,-0.000000,0.063948,0.004827,0.066707,0.000013,0.061389,-0.000027,1.001281,0.670061,0.000000,0.000000,0.000000,2976.820249,4653.576325,8012.066421,549.000939,259.093760,466.368768,0.779257,0.001512
66.399973,4473.273698,14676.094808,4473.254624,14676.032231,30.302873,120.000378,15084.157192,36.389676,228.742734,750.468288,0.708882,228.233816,748.798608,0.002937,0.009637,15.250045,50.032955,228.739195,750.456677,1.108740,3.637598,0.624375,2.048473,-0.000005,0.000368,0.000073,-0.000000,0.063989,0.004834,0.066718,0.000013,0.061430,-0.000027,1.001391,0.670143,0.000000,0.000000,0.000000,2977.552028,4653.494775,8012.029432,548.998405,259.094168,466.369502,0.779262,0.001512
66.499973,4473.211599,14675.891073,4473.192526,14675.828496,30.303079,120.000379,15107.014870,36.500479,228.740041,750.459451,0.708873,228.230964,748.789252,0.002937,0.009637,15.252321,50.040423,228.736512,750.447874,1.110393,3.643023,0.617578,2.026174,-0.000005,0.000369,0.000073,-0.000000,0.064029,0.004842,0.066729,0.000013,0.061472,-0.000027,1.001495,0.670227,0.000000,0.000000,0.000000,2978.303040,4653.413210,8011.992435,548.995870,259.094571,466.370227,0.779267,0.001512
66.599973,4473.150185,14675.689584,4473.131112,14675.627008,30.303285,120.000381,15129.872281,36.611446,228.737343,750.450599,0.708864,228.228114,748.779903,0.002937,0.009636,15.254499,50.047569,228.733824,750.439056,1.112047,3.648448,0.610680,2.003542,-0.000005,0.000369,0.000073,-0.000000,0.064070,0.004849,0.066740,0.000013,0.061515,-0.000027,1.001593,0.670313,0.000000,0.000000,0.000000,2979.072496,4653.331629,8011.955431,548.993334,259.094969,466.370945,0.779272,0.001512
66.699973,4473.089466,14675.490374,4473.070393,14675.427798,30.303492,120.000382,15152.729422,36.722579,228.734641,750.441737,0.708856,228.225268,748.770564,0.002937,0.009636,15.256580,50.054395,228.731133,750.430228,1.113700,3.653872,0.603686,1.980596,-0.000005,0.000368,0.000073,-0.000000,0.064110,0.004856,0.066749,0.000013,0.061559,-0.000027,1.001687,0.670401,0.000000,0.000000,0.000000,2979.859647,4653.250031,8011.918419,548.990798,259.095363,466.371654,0.779277,0.001512
66.799973,4473.029451,14675.293474,4473.010378,14675.230899,30.303698,120.000383,15175.586295,36.833877,228.731938,750.432868,0.708847,228.222426,748.761240,0.002937,0.009635,15.258564,50.060905,228.728441,750.421393,1.115354,3.659297,0.596600,1.957350,-0.000005,0.000368,0.000073,-0.000000,0.064151,0.004863,0.066759,0.000013,0.061604,-0.000027,1.001775,0.670491,0.000000,0.000000,0.000000,2980.663672,4653.168416,8011.881400,548.988261,259.095753,466.372355,0.779282,0.001512
66.899973,4472.970149,14675.098913,4472.951076,14675.036338,30.303904,120.000384,15198.442900,36.945339,228.729234,750.423997,0.708838,228.219590,748.751935,0.002937,0.009635,15.260453,50.067102,228.725747,750.412557,1.117007,3.664720,0.589429,1.933821,-0.000005,0.000368,0.000073,-0.000000,0.064191,0.004871,0.066768,0.000013,0.061650,-0.000027,1.001858,0.670582,0.000000,0.000000,0.000000,2981.483839,4653.086785,8011.844373,548.985724,259.096138,466.373048,0.779287,0.001512
66.999973,4472.911568,14674.906719,4472.892495,14674.844144,30.304110,120.000385,15221.299235,37.056967,228.726531,750.415129,0.708829,228.216761,748.742654,0.002936,0.009634,15.262248,50.072991,228.723055,750.403723,1.118660,3.670144,0.582176,1.910026,-0.000005,0.000367,0.000073,-0.000000,0.064231,0.004878,0.066777,0.000013,0.061696,-0.000027,1.001936,0.670676,0.000000,0.000000,0.000000,2982.319401,4653.005135,8011.807338,548.983186,259.096518,466.373733,0.779292,0.001512
67.099973,4472.853716,14674.716916,4472.834643,14674.654341,30.304316,120.000386,15244.155301,37.168760,228.723830,750.406267,0.708820,228.213940,748.733399,0.002936,0.009633,15.263950,50.078575,228.720364,750.394896,1.120313,3.675567,0.574847,1.885980,-0.000005,0.000366,0.000073,-0.000000,0.064272,0.004885,0.066785,0.000013,0.061744,-0.000027,1.002009,0.670771,0.000000,0.000000,0.000000,2983.169621,4652.923468,8011.770295,548.980648,259.096894,466.374409,0.779297,0.001512
67.199973,4472.796601,14674.529530,4472.777528,14674.466956,30.304523,120.000388,15267.011099,37.280717,228.721132,750.397416,0.708811,228.211128,748.724174,0.002936,0.009633,15.265560,50.083857,228.717677,750.386078,1.121966,3.680990,0.567446,1.861698,-0.000005,0.000365,0.000073,-0.000000,0.064312,0.004893,0.066793,0.000013,0.061793,-0.000027,1.002078,0.670868,0.000000,0.000000,0.000000,2984.033771,4652.841783,8011.733244,548.978109,259.097264,466.375076,0.779301,0.001512
67.299973,4472.740229,14674.344583,4472.721156,14674.282009,30.304729,120.000389,15289.866629,37.392839,228.718439,750.388579,0.708802,228.208327,748.714984,0.002936,0.009632,15.267079,50.088843,228.714993,750.377275,1.123619,3.686412,0.559978,1.837197,-0.000005,0.000364,0.000073,-0.000000,0.064352,0.004900,0.066800,0.000013,0.061842,-0.000027,1.002141,0.670966,0.000000,0.000000,0.000000,2984.911132,4652.760079,8011.696185,548.975570,259.097630,466.375734,0.779306,0.001512
67.399973,4472.684607,14674.162097,4472.665535,14674.099523,30.304935,120.000390,15312.721891,37.505127,228.715751,750.379761,0.708793,228.205538,748.705832,0.002936,0.009632,15.268509,50.093535,228.712316,750.368490,1.125271,3.691835,0.552447,1.812491,-0.000005,0.000363,0.000073,-0.000000,0.064392,0.004907,0.066807,0.000013,0.061892,-0.000027,1.002200,0.671065,0.000000,0.000000,0.000000,2985.801025,4652.678357,8011.659117,548.973030,259.097991,466.376384,0.779311,0.001512
67.499973,4472.629741,14673.982091,4472.610669,14673.919518,30.305141,120.000391,15335.576886,37.617579,228.713070,750.370965,0.708785,228.202761,748.696722,0.002935,0.009631,15.269851,50.097937,228.709645,750.359727,1.126924,3.697257,0.544859,1.787594,-0.000005,0.000361,0.000073,-0.000000,0.064432,0.004914,0.066814,0.000013,0.061943,-0.000027,1.002254,0.671166,0.000000,0.000000,0.000000,2986.702698,4652.596616,8011.622040,548.970489,259.098347,466.377025,0.779315,0.001512
67.599973,4472.575637,14673.804584,4472.556565,14673.742010,30.305347,120.000392,15358.431615,37.730196,228.710397,750.362194,0.708776,228.199998,748.687656,0.002935,0.009630,15.271106,50.102055,228.706981,750.350989,1.128576,3.702678,0.537217,1.762523,-0.000005,0.000360,0.000073,-0.000000,0.064471,0.004922,0.066820,0.000013,0.061995,-0.000027,1.002303,0.671268,0.000000,0.000000,0.000000,2987.615492,4652.514855,8011.584955,548.967948,259.098699,466.377658,0.779320,0.001512
67.699973,4472.522300,14673.629592,4472.503227,14673.567018,30.305553,120.000393,15381.286078,37.842978,228.707732,750.353453,0.708767,228.197249,748.678639,0.002935,0.009630,15.272275,50.105891,228.704327,750.342279,1.130229,3.708100,0.529526,1.737291,-0.000005,0.000358,0.000073,-0.000000,0.064511,0.004929,0.066826,0.000013,0.062047,-0.000027,1.002348,0.671372,0.000000,0.000000,0.000000,2988.538731,4652.433076,8011.547861,548.965407,259.099045,466.378281,0.779324,0.001512
67.799973,4472.469733,14673.457130,4472.450661,14673.394557,30.305760,120.000395,15404.140277,37.955925,228.705078,750.344745,0.708758,228.194516,748.669673,0.002935,0.009629,15.273360,50.109449,228.701682,750.333602,1.131881,3.713521,0.521791,1.711912,-0.000005,0.000356,0.000073,-0.000000,0.064550,0.004936,0.066832,0.000013,0.062099,-0.000027,1.002389,0.671476,0.000000,0.000000,0.000000,2989.471749,4652.351276,8011.510759,548.962864,259.099386,466.378895,0.779329,0.001512
67.899973,4472.417943,14673.287213,4472.398870,14673.224641,30.305966,120.000396,15426.994212,38.069037,228.702435,750.336072,0.708750,228.191800,748.660761,0.002935,0.009628,15.274362,50.112735,228.699048,750.324961,1.133534,3.718942,0.514015,1.686400,-0.000005,0.000354,0.000073,-0.000000,0.064589,0.004944,0.066837,0.000013,0.062153,-0.000027,1.002425,0.671582,0.000000,0.000000,0.000000,2990.413891,4652.269457,8011.473647,548.960321,259.099722,466.379500,0.779333,0.001512
67.999973,4472.366931,14673.119854,4472.347859,14673.057281,30.306172,120.000397,15449.847884,38.182314,228.699804,750.327439,0.708741,228.189101,748.651907,0.002935,0.009628,15.275281,50.115753,228.696426,750.316358,1.135186,3.724363,0.506203,1.660770,-0.000005,0.000352,0.000073,-0.000000,0.064628,0.004951,0.066842,0.000013,0.062207,-0.000027,1.002457,0.671688,0.000000,0.000000,0.000000,2991.364512,4652.187618,8011.436526,548.957778,259.100053,466.380096,0.779337,0.001512
68.099973,4472.316703,14672.955063,4472.297631,14672.892490,30.306378,120.000398,15472.701296,38.295755,228.697185,750.318849,0.708733,228.186421,748.643113,0.002934,0.009627,15.276120,50.118505,228.693817,750.307797,1.136838,3.729784,0.498358,1.635034,-0.000005,0.000350,0.000073,-0.000000,0.064667,0.004958,0.066846,0.000013,0.062261,-0.000027,1.002485,0.671795,0.000000,0.000000,0.000000,2992.322980,4652.105759,8011.399396,548.955233,259.100379,466.380683,0.779341,0.001512
68.199973,4472.267261,14672.792850,4472.248189,14672.730278,30.306584,120.000399,15495.554447,38.409362,228.694581,750.310304,0.708724,228.183760,748.634382,0.002934,0.009627,15.276880,50.120998,228.691221,750.299281,1.138490,3.735204,0.490486,1.609205,-0.000005,0.000348,0.000073,-0.000000,0.064705,0.004965,0.066850,0.000013,0.062316,-0.000027,1.002509,0.671903,0.000000,0.000000,0.000000,2993.288696,4652.023880,8011.362257,548.952689,259.100700,466.381260,0.779345,0.001512
68.299973,4472.218607,14672.633224,4472.199535,14672.570652,30.306790,120.000400,15518.407340,38.523133,228.691991,750.301808,0.708716,228.181119,748.625717,0.002934,0.009626,15.277562,50.123235,228.688640,750.290813,1.140142,3.740625,0.482589,1.583298,-0.000005,0.000345,0.000073,-0.000000,0.064744,0.004973,0.066854,0.000013,0.062371,-0.000027,1.002528,0.672012,0.000000,0.000000,0.000000,2994.260996,4651.941980,8011.325109,548.950143,259.101016,466.381829,0.779349,0.001512
68.399973,4472.170743,14672.476192,4472.151672,14672.413621,30.306996,120.000402,15541.259976,38.637069,228.689417,750.293364,0.708707,228.178498,748.617121,0.002934,0.009625,15.278167,50.125220,228.686074,750.282396,1.141795,3.746045,0.474672,1.557324,-0.000005,0.000343,0.000073,-0.000000,0.064782,0.004980,0.066857,0.000013,0.062426,-0.000027,1.002544,0.672121,0.000000,0.000000,0.000000,2995.239304,4651.860059,8011.287951,548.947597,259.101327,466.382388,0.779353,0.001512
68.499973,4472.123673,14672.321761,4472.104601,14672.259189,30.307203,120.000403,15564.112357,38.751171,228.686860,750.284973,0.708699,228.175900,748.608595,0.002934,0.009625,15.278697,50.126958,228.683525,750.274032,1.143447,3.751465,0.466739,1.531296,-0.000005,0.000340,0.000073,-0.000000,0.064819,0.004987,0.066860,0.000013,0.062482,-0.000027,1.002555,0.672232,0.000000,0.000000,0.000000,2996.223031,4651.778118,8011.250784,548.945050,259.101632,466.382938,0.779357,0.001512
68.599973,4472.077396,14672.169935,4472.058324,14672.107363,30.307409,120.000404,15586.964484,38.865436,228.684320,750.276640,0.708691,228.173324,748.600144,0.002933,0.009624,15.279152,50.128453,228.680993,750.265724,1.145099,3.756885,0.458793,1.505226,-0.000005,0.000337,0.000073,-0.000000,0.064857,0.004995,0.066863,0.000013,0.062538,-0.000027,1.002563,0.672342,0.000000,0.000000,0.000000,2997.211597,4651.696156,8011.213607,548.942503,259.101933,466.383479,0.779361,0.001512
68.699973,4472.031914,14672.020717,4472.012843,14671.958145,30.307615,120.000405,15609.816359,38.979867,228.681798,750.268367,0.708682,228.170771,748.591767,0.002933,0.009623,15.279535,50.129709,228.678478,750.257475,1.146751,3.762305,0.450838,1.479127,-0.000005,0.000334,0.000073,-0.000000,0.064894,0.005002,0.066866,0.000013,0.062594,-0.000027,1.002568,0.672453,0.000000,0.000000,0.000000,2998.204431,4651.614174,8011.176421,548.939955,259.102228,466.384010,0.779365,0.001512
